elapsed_seconds,aggregate_compiler_rss_bytes,active_compilers
312.225,4938022912,4
312.280,4953997312,4
312.340,4968513536,4
312.397,4979703808,4
312.457,4995317760,4
312.517,5009817600,4
312.578,5028069376,4
312.630,5040685056,4
312.690,5055692800,4
312.742,5066194944,4
312.797,5078614016,4
312.857,5091868672,4
312.913,5107040256,4
312.974,5122555904,4
313.034,5134090240,4
313.088,5143887872,4
313.149,5157945344,4
313.208,5403951104,4
313.260,5652856832,4
313.318,5865684992,4
313.375,6047858688,4
313.435,6063046656,4
313.495,6091063296,4
313.556,6138413056,4
313.613,6160613376,4
313.674,6180306944,4
313.730,6229704704,4
313.790,6267748352,4
313.847,6279348224,4
313.907,6297075712,4
313.963,6303465472,4
314.017,6308265984,4
314.072,6312787968,4
314.132,6318981120,4
314.188,6329499648,4
314.249,6343901184,4
314.305,6348079104,4
314.365,6352551936,4
314.422,6356254720,4
314.482,6361743360,4
314.538,6367821824,4
314.599,6371753984,4
314.659,6374899712,4
314.713,6377193472,4
314.774,6380027904,4
314.829,6385090560,4
314.889,6390235136,4
314.949,6398803968,4
315.005,6405423104,4
315.065,6414450688,4
315.122,6420430848,4
315.182,6423625728,4
315.238,6426132480,4
315.299,6430523392,4
315.359,6437847040,4
315.415,6450053120,4
315.472,6453428224,4
315.532,6462259200,4
315.588,6464880640,4
315.649,6472335360,4
315.705,6480707584,4
315.765,6496780288,4
315.826,6511378432,4
315.887,4929699840,3
315.940,4932304896,4
316.000,5014798336,4
316.055,5047975936,4
316.115,5077712896,4
316.176,5110890496,4
316.236,5133516800,4
316.296,5152948224,4
316.356,5168807936,4
316.412,5183520768,4
316.473,5200150528,4
316.533,5219139584,4
316.593,5229674496,4
316.654,5239586816,4
316.705,5249286144,4
316.763,5260394496,4
316.824,5271683072,4
316.884,5288951808,4
316.944,5318311936,4
316.998,3650551808,3
317.059,3671719936,4
317.120,3786211328,4
317.181,2104197120,3
317.234,2138308608,4
317.294,2251784192,4
317.355,2312028160,4
317.415,2367897600,4
317.475,2644819968,4
317.530,2947907584,4
317.590,3218243584,4
317.651,3387850752,4
317.705,3428745216,4
317.765,3480748032,4
317.822,3549184000,4
317.882,3597074432,4
317.939,3631218688,4
317.999,3706667008,4
318.055,3761569792,4
318.116,3796533248,4
318.175,3830497280,4
318.230,3861069824,4
318.290,3886661632,4
318.347,4082515968,4
318.405,4318101504,4
318.466,4577673216,4
318.526,4689887232,4
318.578,4717281280,4
318.630,4748017664,4
318.690,4885348352,4
318.747,5117607936,4
318.807,5447630848,4
318.867,5674467328,4
318.928,5782208512,4
318.980,5810421760,4
319.040,5846499328,4
319.101,5889589248,4
319.155,5918261248,4
319.215,5942755328,4
319.272,6002868224,4
319.332,6028148736,4
319.388,6041321472,4
319.449,6054969344,4
319.509,6062342144,4
319.566,6071926784,4
319.622,6083231744,4
319.682,6092603392,4
319.738,6099320832,4
319.799,6104907776,4
319.859,6114066432,4
319.913,6123143168,4
319.974,6139920384,4
320.034,6146473984,4
320.088,6151405568,4
320.149,6156271616,4
320.209,6164774912,4
320.269,6172901376,4
320.322,6179356672,4
320.382,6185467904,4
320.441,6188187648,4
320.497,6193856512,4
320.557,6208028672,4
320.613,6212124672,4
320.674,6217072640,4
320.734,6223757312,4
320.794,6231359488,4
320.855,6235455488,4
320.915,6241533952,4
320.975,6245679104,4
321.035,6249709568,4
321.096,6252560384,4
321.156,6258180096,4
321.213,6259785728,4
321.274,6262554624,4
321.334,6269468672,4
321.394,6273761280,4
321.455,6287982592,4
321.515,4644782080,4
321.573,4649648128,3
321.634,4677287936,4
321.695,4765696000,4
321.755,4802756608,4
321.815,4832542720,4
321.872,4854923264,4
321.932,4877795328,4
321.992,4901306368,4
322.050,4918378496,4
322.108,4934090752,4
322.166,4950654976,4
322.225,4966514688,4
322.283,4981047296,4
322.337,4994007040,4
322.397,5005656064,4
322.458,5017206784,4
322.518,3597582336,4
322.579,3612196864,3
322.641,3627565056,4
322.697,3723640832,4
322.757,3767631872,4
322.817,3809345536,4
322.872,3841458176,4
322.932,3871866880,4
322.992,3901161472,4
323.047,3925213184,4
323.107,3949592576,4
323.167,4037001216,4
323.228,4296687616,4
323.280,4591910912,4
323.340,4773740544,4
323.397,4894490624,4
323.450,4921196544,4
323.505,4952080384,4
323.565,5004935168,4
323.626,5044371456,4
323.686,5068619776,4
323.738,5129584640,4
323.799,5164515328,4
323.855,5180784640,4
323.915,5374853120,4
323.976,5617500160,4
324.036,5855379456,4
324.096,5961023488,4
324.147,5981143040,4
324.207,6008029184,4
324.267,6050971648,4
324.322,6083739648,4
324.382,4394827776,4
324.439,4444160000,3
324.501,4459216896,4
324.561,4553670656,4
324.613,4584456192,4
324.674,4616159232,4
324.730,4640686080,4
324.790,4672700416,4
324.851,4694736896,4
324.911,4721180672,4
324.971,4741988352,4
325.022,4756996096,4
325.082,4777508864,4
325.138,4793581568,4
325.199,4810489856,4
325.259,4830674944,4
325.313,4846993408,4
325.374,4861067264,4
325.434,4872716288,4
325.488,4888182784,4
325.549,4902256640,4
325.609,4916609024,4
325.669,4935499776,4
325.729,4949131264,4
325.788,4965629952,4
325.849,4980523008,4
325.900,4990861312,4
325.955,5002592256,4
326.015,5207523328,4
326.072,5432033280,4
326.132,5657280512,4
326.191,5903302656,4
326.252,5913460736,4
326.305,5938053120,4
326.365,5980454912,4
326.425,6007193600,4
326.480,6031441920,4
326.540,6069420032,4
326.601,4728963072,4
326.656,4745003008,3
326.716,4760010752,4
326.776,4848254976,4
326.830,4886118400,4
326.890,4916838400,4
326.951,4947181568,4
327.011,4975427584,4
327.063,5006344192,4
327.124,5034033152,4
327.184,5056086016,4
327.244,5076992000,4
327.304,5097209856,4
327.365,5118492672,4
327.422,5138972672,4
327.482,5168824320,4
327.538,5189451776,4
327.599,5203558400,4
327.659,5219860480,4
327.717,5233852416,4
327.772,5245665280,4
327.832,5258412032,4
327.892,5271289856,4
327.950,5284364288,4
328.008,5294080000,4
328.066,5312446464,4
328.125,5325176832,4
328.183,5345329152,4
328.243,5409406976,4
328.304,3949215744,4
328.356,4228612096,3
328.418,4424892416,4
328.475,4605427712,4
328.533,4654006272,4
328.588,4710187008,4
328.649,3119890432,3
328.707,1568571392,4
328.767,1678311424,3
328.829,1786822656,4
328.889,1929723904,4
328.949,2006368256,4
329.009,2073395200,4
329.070,2133426176,4
329.127,2183987200,4
329.180,2225766400,4
329.240,2268839936,4
329.297,2313388032,4
329.357,2359427072,4
329.417,2400550912,4
329.470,2434498560,4
329.530,2476195840,4
329.591,2509209600,4
329.647,2550874112,4
329.707,2588033024,4
329.763,2620047360,4
329.824,2655584256,4
329.884,2688548864,4
329.938,2851487744,4
329.999,3099508736,4
330.055,3353198592,4
330.113,3610984448,4
330.174,3780067328,4
330.230,4029906944,4
330.290,4471996416,4
330.351,4919771136,4
330.411,5264228352,4
330.470,5545213952,4
330.530,5654642688,4
330.590,5722554368,4
330.647,5776637952,4
330.705,5826461696,4
330.765,5909987328,4
330.826,5953142784,4
330.880,6014599168,4
330.940,6056247296,4
330.997,6071648256,4
331.057,6091472896,4
331.113,6101712896,4
331.174,6114148352,4
331.230,6129008640,4
331.290,6137102336,4
331.347,6145359872,4
331.407,6151438336,4
331.467,6160777216,4
331.522,6169051136,4
331.582,6176686080,4
331.641,6185287680,4
331.700,6198771712,4
331.758,6209028096,4
331.815,6220480512,4
331.875,6228738048,4
331.936,6241419264,4
331.996,6252494848,4
332.055,6260326400,4
332.115,6264913920,4
332.172,6273335296,4
332.232,6284165120,4
332.288,6293372928,4
332.347,6301089792,4
332.407,6316785664,4
332.468,6324387840,4
332.528,6326796288,4
332.588,6342787072,4
332.649,6345375744,4
332.709,6360973312,4
332.770,4774821888,3
332.823,4777787392,4
332.880,4854595584,4
332.940,4887642112,4
332.997,4912414720,4
333.057,4937334784,4
333.117,4960763904,4
333.172,4978376704,4
333.232,4997152768,4
333.292,5014847488,4
333.347,5030952960,4
333.407,5049810944,4
333.463,5065818112,4
333.524,5080678400,4
333.584,5097799680,4
333.644,5107564544,4
333.704,5118689280,4
333.765,5135237120,4
333.822,5149409280,4
333.882,3531030528,4
333.943,3547447296,3
334.005,3562504192,4
334.063,3654139904,4
334.124,3694133248,4
334.180,3728949248,4
334.240,3764781056,4
334.297,3796353024,4
334.357,3829989376,4
334.417,4066033664,4
334.478,4349280256,4
334.530,4539088896,4
334.590,4787322880,4
334.647,4814782464,4
334.707,4859445248,4
334.763,4909056000,4
334.822,4946264064,4
334.882,4979458048,4
334.942,5034557440,4
335.002,5091311616,4
335.055,5111742464,4
335.115,5132779520,4
335.176,5146083328,4
335.236,5163286528,4
335.292,5175738368,4
335.348,5191286784,4
335.408,5203263488,4
335.463,5222285312,4
335.524,5236228096,4
335.584,5422874624,4
335.638,5623660544,4
335.699,5870616576,4
335.755,6118277120,4
335.815,6146179072,4
335.872,6172655616,4
335.932,6203719680,4
335.991,6241124352,4
336.050,6264061952,4
336.110,6310412288,4
336.171,4690378752,3
336.230,3072671744,4
336.291,3166502912,3
336.348,3208364032,4
336.405,3321544704,4
336.465,3381510144,4
336.525,3425992704,4
336.585,3473571840,4
336.645,3512647680,4
336.706,3553083392,4
336.766,3585572864,4
336.819,3615129600,4
336.879,3646865408,4
336.930,3673751552,4
336.990,3705946112,4
337.047,3727147008,4
337.107,3757359104,4
337.163,3783393280,4
337.224,3817013248,4
337.280,2269347840,4
337.341,2292252672,3
337.403,2316304384,4
337.463,2415919104,4
337.523,2467446784,4
337.584,2516303872,4
337.642,2558279680,4
337.702,2598371328,4
337.755,2633580544,4
337.815,3007873024,4
337.872,3501096960,4
337.932,4032593920,4
337.992,4412342272,4
338.053,4482924544,4
338.113,4544315392,4
338.172,4621139968,4
338.232,4691968000,4
338.292,4739006464,4
338.352,4828774400,4
338.413,4919148544,4
338.463,4950048768,4
338.524,4980801536,4
338.580,5001183232,4
338.640,5031575552,4
338.696,5051252736,4
338.756,5069094912,4
338.813,5087346688,4
338.874,5104484352,4
338.934,5243404288,4
338.994,5472632832,4
339.054,5749800960,4
339.115,5950341120,4
339.172,6030639104,4
339.232,6057443328,4
339.292,6087950336,4
339.352,6131286016,4
339.405,6160203776,4
339.465,6186303488,4
339.522,6250643456,4
339.582,6278578176,4
339.638,6291324928,4
339.699,6320734208,4
339.759,6329974784,4
339.819,6337167360,4
339.879,6344851456,4
339.930,6348849152,4
339.990,6352928768,4
340.047,6359220224,4
340.107,6366658560,4
340.163,6372687872,4
340.224,6377897984,4
340.282,6385483776,4
340.343,6394150912,4
340.403,6398214144,4
340.463,6402539520,4
340.523,6410698752,4
340.584,6419595264,4
340.644,6429851648,4
340.704,6435143680,4
340.765,6443024384,4
340.822,6457950208,4
340.882,6460358656,4
340.938,6463619072,4
340.999,6469828608,4
341.059,6477250560,4
341.113,6485852160,4
341.174,6491193344,4
341.230,6493388800,4
341.290,6496944128,4
341.347,6500990976,4
341.407,6507102208,4
341.468,6512803840,4
341.528,6516097024,4
341.580,6519242752,4
341.640,6527451136,4
341.697,6531858432,4
341.757,6533316608,4
341.817,6538690560,4
341.877,6553468928,4
341.938,4942086144,3
342.000,4945985536,4
342.055,5040209920,4
342.115,3381575680,4
342.172,1751990272,3
342.235,1776795648,3
342.297,1882193920,4
342.357,2006433792,4
342.417,2074984448,4
342.478,510214144,4
342.538,567558144,3
342.600,622837760,4
342.660,754237440,4
342.720,826146816,4
342.772,883818496,4
342.832,947011584,4
342.887,1001340928,4
342.948,1061601280,4
343.008,1118601216,4
343.066,1164640256,4
343.127,1218691072,4
343.187,1267253248,4
343.247,1327775744,4
343.305,1372078080,4
343.365,1416675328,4
343.426,1459732480,4
343.486,1502609408,4
343.538,1545060352,4
343.599,1833205760,4
343.659,2225438720,4
343.719,2535522304,4
343.779,2881929216,4
343.837,3412836352,4
343.888,3845341184,4
343.949,4209278976,4
344.009,4481564672,4
344.063,4527341568,4
344.124,4802707456,4
344.183,5090066432,4
344.243,5403525120,4
344.303,5713494016,4
344.364,5811470336,4
344.422,5890506752,4
344.482,5951275008,4
344.542,6005243904,4
344.597,6037700608,4
344.657,6068551680,4
344.717,6131105792,4
344.777,6157254656,4
344.830,6171508736,4
344.890,6188351488,4
344.951,6198771712,4
345.011,6207029248,4
345.071,6213910528,4
345.131,6221135872,4
345.192,6226345984,4
345.252,6231670784,4
345.312,6238732288,4
345.363,6244925440,4
345.424,6249971712,4
345.480,6257164288,4
345.540,6261456896,4
345.597,6265077760,4
345.657,6269091840,4
345.713,6275448832,4
345.774,6279659520,4
345.834,6288228352,4
345.888,6306414592,4
345.949,6320832512,4
346.005,6327107584,4
346.065,6330138624,4
346.122,6337200128,4
346.180,6345293824,4
346.240,6351945728,4
346.301,6361120768,4
346.361,6368493568,4
346.421,6372573184,4
346.480,6377455616,4
346.540,6380421120,4
346.600,6383501312,4
346.655,6385483776,4
346.715,6390235136,4
346.775,6396166144,4
346.833,6400606208,4
346.891,6413434880,4
346.947,6422446080,4
347.005,6427705344,4
347.065,6432669696,4
347.122,6436667392,4
347.182,6443089920,4
347.238,6451904512,4
347.299,6455181312,4
347.355,6460899328,4
347.415,6464421888,4
347.472,6466355200,4
347.528,6468976640,4
347.589,6471221248,4
347.649,6473302016,4
347.705,6477103104,4
347.765,6484901888,4
347.822,6492192768,4
347.882,6499024896,4
347.932,6505152512,4
347.992,6511132672,4
348.053,6514065408,4
348.108,6519717888,4
348.166,6530154496,4
348.222,6545555456,4
348.282,6553354240,4
348.341,6556762112,4
348.397,6560825344,4
348.457,6562430976,4
348.517,6563692544,4
348.575,6564675584,4
348.630,6567510016,4
348.690,6569885696,4
348.747,6572654592,4
348.807,6593888256,4
348.863,4923998208,4
348.924,4937711616,3
348.986,3277635584,4
349.041,3353542656,3
349.098,3388080128,4
349.159,3499048960,4
349.213,3548774400,4
349.273,3595616256,4
349.334,3639951360,4
349.394,2030649344,4
349.447,2060648448,3
349.509,2093875200,4
349.569,2206416896,4
349.622,2259599360,4
349.682,2318778368,4
349.742,2369077248,4
349.797,2405007360,4
349.857,2446999552,4
349.913,2485944320,4
349.973,2530672640,4
350.034,2578022400,4
350.088,2622799872,4
350.148,2659762176,4
350.209,2691301376,4
350.269,2726821888,4
350.329,2762948608,4
350.388,2795388928,4
350.448,2830172160,4
350.508,2933063680,4
350.568,3202400256,4
350.628,3750805504,4
350.686,4209573888,4
350.746,4540186624,4
350.797,4723802112,4
350.857,4768677888,4
350.917,4841553920,4
350.977,4915527680,4
351.038,5174132736,4
351.098,5521440768,4
351.158,5787402240,4
351.215,6032359424,4
351.272,6063063040,4
351.332,6099877888,4
351.392,6155354112,4
351.452,6184599552,4
351.505,6210338816,4
351.557,6244352000,4
351.617,6301630464,4
351.672,6321340416,4
351.732,6339346432,4
351.793,4778377216,3
351.855,4791517184,4
351.910,4869537792,4
351.970,4909318144,4
352.022,4934942720,4
352.082,4961091584,4
352.138,4982112256,4
352.196,5002100736,4
352.257,5022957568,4
352.317,5042552832,4
352.377,5074714624,4
352.430,3374055424,4
352.491,3391651840,3
352.548,3408904192,4
352.609,3508371456,4
352.663,3547480064,4
352.723,3586113536,4
352.783,3622207488,4
352.838,3656368128,4
352.898,3695951872,4
352.955,3728343040,4
353.015,3756392448,4
353.072,3784638464,4
353.132,3810541568,4
353.188,3839623168,4
353.249,3862249472,4
353.309,3885252608,4
353.369,3910549504,4
353.422,3931553792,4
353.482,4199841792,4
353.542,4523442176,4
353.597,4714725376,4
353.657,4885708800,4
353.717,4909793280,4
353.772,4938956800,4
353.830,4990746624,4
353.890,5024268288,4
353.941,5049810944,4
353.997,5093310464,4
354.057,5153947648,4
354.113,5374705664,4
354.174,5641371648,4
354.234,5850873856,4
354.294,6092750848,4
354.354,6106447872,4
354.405,6131613696,4
354.465,6174179328,4
354.522,6204915712,4
354.582,6232965120,4
354.638,6265782272,4
354.698,6325436416,4
354.755,6343753728,4
354.815,6356779008,4
354.875,6377455616,4
354.930,6387154944,4
354.990,6393921536,4
355.050,6406553600,4
355.111,6414123008,4
355.171,6425083904,4
355.230,6443057152,4
355.290,6452543488,4
355.350,6458834944,4
355.411,6467207168,4
355.471,6471073792,4
355.530,6481362944,4
355.590,6484623360,4
355.647,6493405184,4
355.707,6501056512,4
355.763,6502121472,4
355.823,6505119744,4
355.880,4920508416,4
355.941,4923080704,3
355.998,4924538880,4
356.059,5006311424,4
356.113,5036195840,4
356.173,5065768960,4
356.234,5089280000,4
356.293,5108842496,4
356.353,5129945088,4
356.405,5148491776,4
356.465,3495755776,4
356.525,3515023360,3
356.587,3533406208,4
356.648,3624271872,4
356.705,3665805312,4
356.765,3710074880,4
356.825,3759210496,4
356.886,2132459520,3
356.940,2160508928,4
357.000,2271952896,4
357.060,2330312704,4
357.116,2381037568,4
357.171,2424700928,4
357.230,2470494208,4
357.290,2510356480,4
357.346,2544812032,4
357.407,2583216128,4
357.467,2621751296,4
357.522,2660220928,4
357.582,2911240192,4
357.641,3213393920,4
357.697,3419766784,4
357.757,3652255744,4
357.817,3685859328,4
357.877,3734650880,4
357.930,3793600512,4
357.991,3823452160,4
358.051,3862822912,4
358.108,3901489152,4
358.166,4166582272,4
358.221,4422320128,4
358.282,4648828928,4
358.333,4898390016,4
358.393,4940660736,4
358.447,5062754304,4
358.507,5326946304,4
358.563,5653495808,4
358.623,5844058112,4
358.684,5969444864,4
358.741,6038093824,4
358.796,6080528384,4
358.857,6132482048,4
358.913,6168723456,4
358.974,6196871168,4
359.030,6263046144,4
359.090,6298320896,4
359.148,6308921344,4
359.207,4769660928,3
359.265,4777312256,4
359.325,4869390336,4
359.386,4905336832,4
359.438,4937728000,4
359.498,4974755840,4
359.557,4997365760,4
359.613,5016502272,4
359.673,5034049536,4
359.730,5051072512,4
359.788,5070209024,4
359.848,5092605952,4
359.905,5111693312,4
359.963,5128355840,4
360.023,5137989632,4
360.083,5152571392,4
360.138,5166497792,4
360.198,5181734912,4
360.255,5195808768,4
360.315,5208981504,4
360.371,5217894400,4
360.432,5230182400,4
360.483,5242601472,4
360.535,5253922816,4
360.588,5265342464,4
360.649,5282611200,4
360.708,5293752320,4
360.766,5474729984,4
360.820,5684822016,4
360.877,5895225344,4
360.930,6132056064,4
360.990,6162071552,4
361.047,4602380288,4
361.108,4630577152,3
361.170,4664819712,4
361.230,4766810112,4
361.290,4828381184,4
361.349,4903813120,4
361.408,4937383936,4
361.463,4963336192,4
361.523,4988649472,4
361.580,5008474112,4
361.640,5027921920,4
361.700,5047418880,4
361.755,5066555392,4
361.815,5088673792,4
361.875,5111382016,4
361.936,5124734976,4
361.988,5142626304,4
362.048,5165023232,4
362.108,5181505536,4
362.168,5194072064,4
362.229,5207228416,4
362.289,5218385920,4
362.348,5230559232,4
362.405,5244518400,4
362.465,5257527296,4
362.525,5271388160,4
362.580,5284904960,4
362.640,5298700288,4
362.700,5504892928,4
362.755,5732352000,4
362.815,5948243968,4
362.875,4539809792,4
362.937,4553392128,3
362.999,4580884480,4
363.059,4702896128,4
363.119,4763975680,4
363.179,4806279168,4
363.240,4874682368,4
363.296,4929437696,4
363.357,4957143040,4
363.417,4992204800,4
363.477,5015322624,4
363.530,5042323456,4
363.588,5059969024,4
363.648,5074993152,4
363.708,5088772096,4
363.768,5104205824,4
363.821,5114216448,4
363.882,5126062080,4
363.938,5138333696,4
363.998,5167382528,4
364.059,3599646720,3
364.115,3612819456,4
364.175,3703685120,4
364.230,3739303936,4
364.290,3773153280,4
364.347,3808346112,4
364.407,3838951424,4
364.463,3868393472,4
364.523,3898441728,4
364.580,3964665856,4
364.640,4228841472,4
364.700,4574609408,4
364.756,4755996672,4
364.816,4888576000,4
364.876,4920426496,4
364.930,4948197376,4
364.990,5004279808,4
365.050,5041782784,4
365.110,5068849152,4
365.170,5131730944,4
365.230,5181915136,4
365.288,5201510400,4
365.348,5221548032,4
365.405,5234835456,4
365.463,5247844352,4
365.524,5259673600,4
365.584,5270765568,4
365.644,3732013056,4
365.697,3909353472,3
365.759,4152901632,4
365.819,4447764480,4
365.879,4730912768,4
365.938,4767334400,4
365.998,4815175680,4
366.055,4878548992,4
366.115,4920066048,4
366.175,4956274688,4
366.230,5006573568,4
366.290,5063557120,4
366.350,5087821824,4
366.405,5111365632,4
366.465,5127831552,4
366.525,5154504704,4
366.580,5171789824,4
366.640,5187764224,4
366.700,5200707584,4
366.761,5230428160,4
366.819,5263654912,4
366.879,5305057280,4
366.930,3497787392,4
366.991,3510321152,3
367.053,3525050368,4
367.113,3618209792,4
367.173,3661905920,4
367.234,3703144448,4
367.294,3737452544,4
367.354,3990306816,4
367.405,4241670144,4
367.465,4470358016,4
367.523,4708466688,4
367.584,4734189568,4
367.644,4776067072,4
367.696,4826169344,4
367.757,4861853696,4
367.816,4897144832,4
367.871,4949311488,4
367.932,5009113088,4
367.990,5030625280,4
368.050,5057658880,4
368.105,5073747968,4
368.165,5087281152,4
368.225,5101174784,4
368.280,5110235136,4
368.340,5124456448,4
368.396,5140152320,4
368.457,5151408128,4
368.513,5164138496,4
368.573,5247385600,4
368.630,5467619328,4
368.690,5793513472,4
368.750,5962219520,4
368.811,6070697984,4
368.871,6089981952,4
368.931,6120046592,4
368.991,6161399808,4
369.045,6185861120,4
369.105,6200049664,4
369.165,6266535936,4
369.221,6291996672,4
369.282,6302203904,4
369.338,6316654592,4
369.396,6324207616,4
369.453,6329122816,4
369.513,6344753152,4
369.571,4784947200,4
369.633,4787470336,3
369.690,4792352768,4
369.750,4883087360,4
369.805,4917166080,4
369.865,4947558400,4
369.921,4973543424,4
369.982,4996415488,4
370.042,5020614656,4
370.096,5037260800,4
370.157,5056593920,4
370.213,5074272256,4
370.273,5090557952,4
370.334,5106909184,4
370.388,5130141696,4
370.441,5144903680,4
370.502,5154521088,4
370.562,5167742976,4
370.622,5193859072,4
370.683,3548119040,4
370.739,3561488384,3
370.801,2007646208,4
370.856,2096513024,3
370.915,2140323840,4
370.971,2254356480,4
371.032,2322104320,4
371.088,2376105984,4
371.148,2429255680,4
371.205,2504245248,4
371.265,2808217600,4
371.321,3162685440,4
371.382,3366928384,4
371.439,3502850048,4
371.499,3550101504,4
371.557,3597271040,4
371.617,3657351168,4
371.671,3699523584,4
371.732,3739860992,4
371.792,3832119296,4
371.847,3873800192,4
371.905,3909271552,4
371.965,3935764480,4
372.021,3957571584,4
372.082,3990175744,4
372.138,4013637632,4
372.198,4035854336,4
372.255,4055072768,4
372.315,4076765184,4
372.371,4460953600,4
372.432,4970119168,4
372.488,5401214976,4
372.548,5838192640,4
372.605,5872402432,4
372.665,5922062336,4
372.721,5981028352,4
372.782,6044090368,4
372.842,6089637888,4
372.896,6137643008,4
372.957,6243450880,4
373.013,6278561792,4
373.073,6305021952,4
373.130,6312329216,4
373.190,6318358528,4
373.246,6328598528,4
373.307,6338461696,4
373.367,6344163328,4
373.426,6351568896,4
373.487,6359449600,4
373.546,6366609408,4
373.607,6373769216,4
373.667,6387515392,4
373.727,6391627776,4
373.780,6395871232,4
373.840,6404653056,4
373.900,6414598144,4
373.955,6420611072,4
374.015,6427410432,4
374.071,6433832960,4
374.132,6440157184,4
374.188,6446153728,4
374.248,6450659328,4
374.309,6457196544,4
374.363,6465011712,4
374.423,6475431936,4
374.484,6481035264,4
374.538,6488932352,4
374.598,6496157696,4
374.651,6499483648,4
374.705,6503956480,4
374.765,6512738304,4
374.821,6516015104,4
374.882,6520029184,4
374.938,6533939200,4
374.998,6539296768,4
375.055,6542835712,4
375.115,6543802368,4
375.175,6546227200,4
375.230,6549258240,4
375.290,6550372352,4
375.346,6551863296,4
375.407,6554222592,4
375.463,6555697152,4
375.523,6560432128,4
375.583,6567526400,4
375.643,6582960128,4
375.696,4972609536,4
375.754,4976787456,3
375.813,4983013376,4
375.874,5068144640,4
375.934,5103648768,4
375.988,5130092544,4
376.048,5159174144,4
376.105,5178687488,4
376.165,5198446592,4
376.225,5219336192,4
376.283,5235736576,4
376.341,5252530176,4
376.399,5272059904,4
376.460,5292572672,4
376.520,5311512576,4
376.580,5332860928,4
376.640,5348900864,4
376.701,5368250368,4
376.758,5386420224,4
376.816,5403099136,4
376.876,5417025536,4
376.930,5431738368,4
376.990,5443305472,4
377.050,5456347136,4
377.108,5468192768,4
377.163,5483184128,4
377.223,5509988352,4
377.284,5521637376,4
377.338,5532909568,4
377.395,5656805376,4
377.455,5879824384,4
377.515,6189318144,4
377.571,4649254912,4
377.633,4760780800,3
377.695,4781637632,4
377.755,4900126720,4
377.815,4971266048,4
377.871,5017026560,4
377.932,5056299008,4
377.988,5129109504,4
378.048,5168070656,4
378.105,5191778304,4
378.165,5214650368,4
378.224,5232050176,4
378.283,5249286144,4
378.341,5265588224,4
378.399,5280104448,4
378.460,5298651136,4
378.513,5309939712,4
378.571,5323292672,4
378.632,5343248384,4
378.688,5360730112,4
378.748,5373509632,4
378.808,5389287424,4
378.865,5403852800,4
378.925,5414174720,4
378.980,5424906240,4
379.040,5439242240,4
379.100,5452005376,4
379.160,5480431616,4
379.220,3803709440,4
379.273,3896279040,3
379.334,4146593792,4
379.388,4521033728,4
379.448,4725981184,4
379.508,4864311296,4
379.563,4915953664,4
379.624,4956717056,4
379.680,3197796352,4
379.741,3241738240,3
379.803,3280912384,4
379.863,1805778944,4
379.924,1898151936,3
379.984,1949663232,4
380.044,2077474816,4
380.105,2140225536,4
380.165,2202959872,4
380.224,2257649664,4
380.278,2300985344,4
380.330,2342993920,4
380.388,2395209728,4
380.448,2431516672,4
380.505,2469199872,4
380.565,2507767808,4
380.621,2541568000,4
380.682,2576859136,4
380.738,2612559872,4
380.798,2651963392,4
380.855,2863710208,4
380.915,3140567040,4
380.971,3351625728,4
381.032,3621666816,4
381.092,3653910528,4
381.146,3697229824,4
381.207,3758915584,4
381.267,3803414528,4
381.321,3986391040,4
381.382,4235640832,4
381.442,4567171072,4
381.496,4989485056,4
381.557,5398708224,4
381.613,5604737024,4
381.673,5786697728,4
381.730,5848563712,4
381.790,5911707648,4
381.850,5976293376,4
381.905,6048956416,4
381.965,6101073920,4
382.021,6149046272,4
382.082,6206357504,4
382.142,6220464128,4
382.202,6235193344,4
382.262,6241599488,4
382.323,6255804416,4
382.383,6274416640,4
382.438,6288179200,4
382.498,6297387008,4
382.559,6303924224,4
382.619,6314311680,4
382.679,6325682176,4
382.739,6331727872,4
382.796,6341607424,4
382.857,6356664320,4
382.913,6362677248,4
382.973,6369083392,4
383.030,6381699072,4
383.090,6386008064,4
383.150,6388727808,4
383.210,6392201216,4
383.263,6395396096,4
383.323,4836491264,4
383.383,4839702528,3
383.438,4845436928,3
383.498,4851499008,3
383.559,4857282560,3
383.619,4862951424,3
383.671,4869947392,3
383.732,4876959744,3
383.792,4880859136,3
383.852,4884447232,3
383.912,4888854528,3
383.971,4893868032,3
384.032,4898537472,3
384.088,4900519936,3
384.145,4903370752,3
384.205,4909154304,3
384.263,4916903936,3
384.323,4922015744,3
384.383,4927619072,3
384.442,4935712768,3
384.501,4941316096,3
384.555,4946509824,3
384.615,4953227264,3
384.671,4955324416,3
384.732,4965072896,3
384.792,4969070592,3
384.852,4970807296,3
384.912,4972494848,3
384.973,4973445120,3
385.030,4975460352,3
385.090,4977917952,3
385.146,4978720768,3
385.207,4979818496,3
385.267,4980375552,3
385.321,4980473856,3
385.382,4983570432,3
385.442,4985798656,3
385.502,4990566400,3
385.562,4993204224,3
385.621,4995203072,3
385.682,4997070848,3
385.741,5014077440,3
385.799,5019107328,3
385.860,5020876800,3
385.913,5022416896,3
385.973,5035180032,3
386.034,5037113344,3
386.088,5039374336,3
386.148,5046190080,3
386.205,5049942016,3
386.265,5054644224,3
386.325,5057576960,3
386.385,5061525504,3
386.446,5067276288,3
386.505,5069275136,3
386.565,5071978496,3
