elapsed_seconds,aggregate_compiler_rss_bytes,active_compilers
475.968,11440537600,4
476.029,11463278592,4
476.089,11512414208,4
476.148,8539013120,4
476.209,8541208576,3
476.271,8548466688,4
476.325,8627781632,4
476.385,8669773824,4
476.441,8701984768,4
476.502,8728821760,4
476.562,8749973504,4
476.618,8768487424,4
476.679,8789606400,4
476.733,8807841792,4
476.793,8832614400,4
476.853,8852439040,4
476.908,8867299328,4
476.968,8882143232,4
477.028,8897544192,4
477.089,8912355328,4
477.149,8929443840,4
477.208,8943157248,4
477.267,9013837824,4
477.327,6189334528,4
477.384,6202179584,3
477.446,6217711616,4
477.506,6311526400,4
477.558,6360924160,4
477.618,6407487488,4
477.678,6444744704,4
477.733,6472466432,4
477.793,6503645184,4
477.853,6532464640,4
477.914,6557925376,4
477.974,6579798016,4
478.033,6602915840,4
478.093,6640599040,4
478.154,6661849088,4
478.208,6680920064,4
478.268,6705414144,4
478.329,3762536448,4
478.390,3780460544,3
478.452,3801890816,4
478.508,3895246848,4
478.568,3949658112,4
478.629,3995303936,4
478.689,4038983680,4
478.749,4074700800,4
478.809,4110745600,4
478.870,4144857088,4
478.930,4298162176,4
478.983,4724031488,4
479.043,5224562688,4
479.100,5770117120,4
479.160,6088638464,4
479.216,6166200320,4
479.277,3214426112,4
479.337,3286384640,3
479.393,3434741760,4
479.453,3564470272,4
479.513,3636215808,4
479.566,3715366912,4
479.627,3818323968,4
479.683,3876454400,4
479.743,3922608128,4
479.803,3963650048,4
479.858,4005838848,4
479.918,4039262208,4
479.978,4469948416,4
480.033,4836507648,4
480.093,5407784960,4
480.153,5857247232,4
480.211,5926879232,4
480.269,5965479936,4
480.328,6011535360,4
480.383,6160629760,4
480.441,6236962816,4
480.502,6277349376,4
480.562,6324502528,4
480.616,6411567104,4
480.677,6461620224,4
480.737,6488227840,4
480.797,6521733120,4
480.857,6542229504,4
480.918,6564118528,4
480.978,6581813248,4
481.033,6599409664,4
481.093,6616629248,4
481.153,6634455040,4
481.208,6651166720,4
481.268,6728433664,4
481.325,7170686976,4
481.385,7614791680,4
481.445,8135475200,4
481.500,8534376448,4
481.560,8603385856,4
481.616,8627175424,4
481.676,8657354752,4
481.733,8779300864,4
481.793,8873033728,4
481.853,8903917568,4
481.914,8930246656,4
481.974,9015377920,4
482.034,9453633536,4
482.091,9830563840,4
482.151,10362568704,4
482.211,10863869952,4
482.272,10936123392,4
482.332,10958438400,4
482.392,10990075904,4
482.452,11120312320,4
482.508,11201724416,4
482.568,11232854016,4
482.627,11253350400,4
482.688,11323277312,4
482.741,11370889216,4
482.802,11386191872,4
482.862,11408097280,4
482.922,11414945792,4
482.975,11423465472,4
483.035,11440078848,4
483.091,11452547072,4
483.152,11460034560,4
483.212,11461296128,4
483.266,11463917568,4
483.327,11466735616,4
483.383,11470716928,4
483.443,11475025920,4
483.494,11483824128,4
483.550,11485315072,4
483.610,11524096000,4
483.661,11548180480,4
483.719,8568143872,4
483.780,5729763328,3
483.835,5731074048,4
483.892,5811126272,3
483.954,5850644480,4
484.014,5961531392,4
484.075,6023217152,4
484.135,6071173120,4
484.195,6111674368,4
484.249,6148472832,4
484.308,6186549248,4
484.368,6223413248,4
484.428,6258016256,4
484.489,6288572416,4
484.549,6317916160,4
484.606,6342885376,4
484.663,6366150656,4
484.716,6388629504,4
484.776,6481084416,4
484.836,3481468928,4
484.895,3503702016,3
484.951,3524198400,4
485.008,3627122688,4
485.066,3683172352,4
485.126,3735977984,4
485.183,3783852032,4
485.243,3821748224,4
485.303,3863674880,4
485.358,3896672256,4
485.418,3931127808,4
485.478,3964141568,4
485.531,3991191552,4
485.592,4021764096,4
485.652,4051746816,4
485.712,4080140288,4
485.773,4108943360,4
485.824,4133896192,4
485.885,4160421888,4
485.945,4189798400,4
486.005,4219568128,4
486.066,4244914176,4
486.126,4270768128,4
486.183,4296114176,4
486.243,4325785600,4
486.303,4349214720,4
486.358,4369514496,4
486.418,4392779776,4
486.478,4799119360,4
486.533,5178703872,4
486.593,5744115712,4
486.653,6235521024,4
486.714,6300696576,4
486.774,6341050368,4
486.824,6800703488,4
486.885,7352942592,4
486.941,7905624064,4
487.001,8429682688,4
487.058,8548352000,4
487.118,8633319424,4
487.178,8704540672,4
487.233,8798126080,4
487.293,8937537536,4
487.349,8965390336,4
487.410,8996913152,4
487.470,9046392832,4
487.530,9122512896,4
487.590,9159933952,4
487.651,9178759168,4
487.711,9190375424,4
487.766,9285025792,4
487.826,9750364160,4
487.887,10239475712,4
487.947,10793582592,4
487.999,11064033280,4
488.060,11119165440,4
488.116,11146772480,4
488.177,11179720704,4
488.233,11321245696,4
488.293,11379277824,4
488.353,11409784832,4
488.414,11443355648,4
488.474,11519508480,4
488.534,11557519360,4
488.595,11571445760,4
488.655,11585863680,4
488.715,11593170944,4
488.776,11606228992,4
488.836,11613388800,4
488.891,11618582528,4
488.951,11621564416,4
489.012,11624415232,4
489.072,11628265472,4
489.124,11632640000,4
489.185,11640995840,4
489.241,11646287872,4
489.301,11653267456,4
489.358,11661115392,4
489.418,11666767872,4
489.478,11678302208,4
489.539,11682938880,4
489.599,11687919616,4
489.649,11689230336,4
489.710,11697438720,4
489.770,11700682752,4
489.830,11710447616,4
489.891,11714969600,4
489.951,11716739072,4
490.008,11730141184,4
490.068,11731714048,4
490.124,11738316800,4
490.185,11749359616,4
490.245,11750555648,4
490.305,11756175360,4
490.364,11760320512,4
490.425,11761582080,4
490.483,11762040832,4
490.543,11765301248,4
490.596,11768053760,4
490.656,11771330560,4
490.717,11774803968,4
490.777,11779129344,4
490.837,11782373376,4
490.894,11785732096,4
490.952,11786911744,4
491.013,11791433728,4
491.066,11793678336,4
491.126,11797331968,4
491.187,11799855104,4
491.244,11803181056,4
491.304,11804786688,4
491.364,11808538624,4
491.425,11813650432,4
491.485,11817582592,4
491.541,11863834624,4
491.599,11879284736,4
491.649,8930443264,4
491.711,8937603072,3
491.773,8945188864,4
491.833,9043591168,4
491.893,9080815616,4
491.954,9110421504,4
492.008,9132654592,4
492.068,9155346432,4
492.125,9173680128,4
492.185,9191882752,4
492.246,9262301184,4
492.300,6283476992,4
492.361,6345555968,3
492.418,6380371968,4
492.478,3446767616,4
492.539,3496722432,3
492.601,3538698240,4
492.661,3653189632,4
492.716,3715153920,4
492.776,3776954368,4
492.833,3823730688,4
492.893,3866640384,4
492.949,3907633152,4
493.010,3947134976,4
493.070,4011769856,4
493.130,4096425984,4
493.191,977502208,4
493.250,1012482048,3
493.312,1048330240,4
493.372,1166098432,4
493.425,1225441280,4
493.483,1281900544,4
493.543,1334804480,4
493.603,1383481344,4
493.664,1428766720,4
493.716,1469333504,4
493.776,1516601344,4
493.836,1560395776,4
493.891,1596604416,4
493.948,1632305152,4
494.008,1669627904,4
494.068,1707655168,4
494.129,1744519168,4
494.186,1779040256,4
494.241,1811415040,4
494.298,1843707904,4
494.358,1876590592,4
494.418,1912897536,4
494.478,1944158208,4
494.533,1972502528,4
494.593,2004107264,4
494.653,2300542976,4
494.714,2779955200,4
494.766,3325411328,4
494.826,3923836928,4
494.883,4025860096,4
494.943,4410916864,4
495.002,4828004352,4
495.061,5464571904,4
495.113,6000459776,4
495.173,6126010368,4
495.233,6171607040,4
495.291,6258769920,4
495.351,6448463872,4
495.408,6884409344,4
495.468,7256440832,4
495.528,7763951616,4
495.589,8347467776,4
495.648,8625520640,4
495.708,8650604544,4
495.768,8693989376,4
495.824,8762212352,4
495.885,8907030528,4
495.945,9278521344,4
495.999,9616015360,4
496.060,10164502528,4
496.120,10767564800,4
496.180,10945658880,4
496.233,10964434944,4
496.293,11009294336,4
496.349,11085135872,4
496.410,11219484672,4
496.470,11248631808,4
496.525,11275223040,4
496.585,11332599808,4
496.645,11397660672,4
496.699,11421073408,4
496.760,11433885696,4
496.816,11447304192,4
496.876,11455807488,4
496.933,11469684736,4
496.993,11478269952,4
497.049,11481989120,4
497.110,11488280576,4
497.166,11491131392,4
497.226,11501109248,4
497.287,11505795072,4
497.341,11508531200,4
497.401,11517624320,4
497.462,11529977856,4
497.522,11535499264,4
497.582,11545821184,4
497.635,11549786112,4
497.691,11558748160,4
497.751,11566153728,4
497.812,11573051392,4
497.872,11579654144,4
497.924,11586977792,4
497.985,11591401472,4
498.045,11596808192,4
498.105,11604230144,4
498.166,11612684288,4
498.226,11624169472,4
498.286,11627724800,4
498.341,11631869952,4
498.401,11635539968,4
498.462,11643912192,4
498.516,8767291392,4
498.577,8769880064,3
498.639,8775417856,4
498.697,8858845184,4
498.749,8898330624,4
498.810,8930689024,4
498.870,8958607360,4
498.924,8980594688,4
498.985,9003532288,4
499.041,9024110592,4
499.101,9046704128,4
499.158,9065283584,4
499.218,9081782272,4
499.274,9098936320,4
499.335,9115631616,4
499.391,9131900928,4
499.451,9146793984,4
499.510,9170812928,4
499.570,9187508224,4
499.624,9203679232,4
499.685,9218867200,4
499.741,9233121280,4
499.801,9249390592,4
499.862,9258532864,4
499.922,9267904512,4
499.974,9278767104,4
500.035,9287925760,4
500.095,9296936960,4
500.155,9305341952,4
500.216,9384689664,4
500.266,6533660672,4
500.327,3463577600,3
500.383,3471704064,3
500.445,3564240896,4
500.499,3678863360,4
500.560,3753197568,4
500.620,3850846208,4
500.680,847314944,4
500.732,887848960,4
500.793,933888000,3
500.855,977764352,4
500.915,1095892992,4
500.975,1167851520,4
501.033,1226997760,4
501.086,1276002304,4
501.146,1327071232,4
501.207,1376534528,4
501.267,1423867904,4
501.327,1472905216,4
501.383,1511653376,4
501.441,1551335424,4
501.501,1591181312,4
501.562,1634254848,4
501.622,1677066240,4
501.677,2141241344,4
501.738,2645262336,4
501.791,3243474944,4
501.846,3734634496,4
501.906,3813752832,4
501.967,3856252928,4
502.018,3899588608,4
502.074,4039131136,4
502.135,4154458112,4
502.195,4202053632,4
502.254,4243472384,4
502.315,4338892800,4
502.375,4406689792,4
502.433,4439310336,4
502.493,4474339328,4
502.553,4501520384,4
502.614,4532224000,4
502.674,4562305024,4
502.734,4587732992,4
502.794,4613750784,4
502.854,4641767424,4
502.908,4804231168,4
502.968,5265408000,4
503.028,5784977408,4
503.089,6338199552,4
503.149,6515802112,4
503.209,6600294400,4
503.269,7098564608,4
503.330,7642103808,4
503.383,8198438912,4
503.443,8660762624,4
503.499,8744927232,4
503.560,8812675072,4
503.616,8895102976,4
503.676,9185656832,4
503.737,9723428864,4
503.797,10257285120,4
503.849,10746691584,4
503.910,11084709888,4
503.970,11198169088,4
504.024,11247697920,4
504.085,11282300928,4
504.141,11429036032,4
504.201,11492704256,4
504.261,11531616256,4
504.319,11554668544,4
504.379,11631837184,4
504.440,11678826496,4
504.491,11693785088,4
504.551,11712593920,4
504.608,11725684736,4
504.668,11737120768,4
504.728,11747901440,4
504.789,11765874688,4
504.849,11772493824,4
504.899,11778146304,4
504.960,11782553600,4
505.016,11792269312,4
505.076,11802214400,4
505.137,11810029568,4
505.197,11817304064,4
505.249,11820335104,4
505.310,11823120384,4
505.366,11825610752,4
505.426,11830525952,4
505.483,11838341120,4
505.543,11845648384,4
505.599,11851382784,4
505.660,11857395712,4
505.716,11860623360,4
505.776,11868700672,4
505.833,11872600064,4
505.893,11876384768,4
505.953,11878760448,4
506.008,11892228096,4
506.068,11954667520,4
506.124,8767225856,4
506.185,8768880640,4
506.246,8773926912,3
506.308,8775335936,4
506.368,8896348160,4
506.424,5932318720,4
506.485,5959254016,4
506.546,5987598336,3
506.601,6008832000,4
506.661,6110773248,4
506.716,6163628032,4
506.776,6212009984,4
506.837,6251675648,4
506.897,6284820480,4
506.949,6314655744,4
507.010,6389563392,4
507.070,6441582592,4
507.124,3538042880,4
507.185,3564650496,3
507.243,3590782976,4
507.299,3691298816,4
507.360,3753574400,4
507.420,3849207808,4
507.480,865648640,4
507.533,900349952,3
507.595,942014464,4
507.656,1063174144,4
507.716,1141030912,4
507.776,1201750016,4
507.833,1256620032,4
507.893,1308606464,4
507.949,1354792960,4
508.010,1403387904,4
508.068,1449787392,4
508.127,1491320832,4
508.186,1535852544,4
508.246,1576534016,4
508.299,1610809344,4
508.360,1649868800,4
508.416,1685323776,4
508.476,1730461696,4
508.533,1765392384,4
508.584,1796931584,4
508.645,1831223296,4
508.705,1865220096,4
508.758,1896415232,4
508.818,1932394496,4
508.878,1965424640,4
508.933,1996144640,4
508.988,2024423424,4
509.041,2054881280,4
509.099,2085928960,4
509.160,2117419008,4
509.216,2147139584,4
509.276,2435317760,4
509.333,2896314368,4
509.393,3975577600,4
509.453,5078859776,4
509.511,5770461184,4
509.571,6112739328,4
509.631,6198263808,4
509.691,6324404224,4
509.751,6484328448,4
509.811,6666551296,4
509.871,6730203136,4
509.924,6805356544,4
509.985,6965575680,4
510.041,7492517888,4
510.101,7960100864,4
510.161,8482406400,4
510.216,8930770944,4
510.273,9025060864,4
510.324,9048244224,4
510.385,9430646784,4
510.445,9877618688,4
510.499,10479632384,4
510.560,11038539776,4
510.619,11235016704,4
510.679,11285659648,4
510.733,11376705536,4
510.793,8430829568,4
510.854,8568438784,4
510.915,8602910720,3
510.976,8627929088,4
511.033,8751366144,4
511.093,8863449088,4
511.153,8919187456,4
511.208,8946466816,4
511.268,8972746752,4
511.328,9005137920,4
511.388,9028386816,4
511.441,9049587712,4
511.501,9074049024,4
511.558,9097019392,4
511.618,9116106752,4
511.674,9138667520,4
511.735,6219464704,4
511.796,6235684864,3
511.858,6254854144,4
511.918,6347882496,4
511.974,6391513088,4
512.035,6429310976,4
512.091,6462210048,4
512.151,6510772224,4
512.212,3568123904,4
512.273,3601580032,3
512.326,3629662208,4
512.386,3736223744,4
512.446,3795648512,4
512.499,3840966656,4
512.560,3885187072,4
512.620,3928129536,4
512.680,3968368640,4
512.740,4009918464,4
512.791,4040884224,4
512.851,4074192896,4
512.911,4111892480,4
512.966,4145528832,4
513.026,4177788928,4
513.083,4206329856,4
513.143,4238671872,4
513.199,4270735360,4
513.260,4298686464,4
513.316,4323475456,4
513.373,4353277952,4
513.424,4375855104,4
513.475,4398170112,4
513.533,4423090176,4
513.593,4455464960,4
513.653,4479959040,4
513.713,4504502272,4
513.774,4528259072,4
513.834,4694884352,4
513.894,5159354368,4
513.955,5683314688,4
514.015,6255493120,4
514.075,6526402560,4
514.133,6547734528,4
514.193,6587678720,4
514.253,6662504448,4
514.314,6812631040,4
514.374,6851461120,4
514.424,6881296384,4
514.485,6931841024,4
514.541,7016955904,4
514.601,7057899520,4
514.662,7200325632,4
514.716,7606288384,4
514.776,8035385344,4
514.836,8561704960,4
514.891,9401057280,4
514.951,9874620416,4
515.011,10419421184,4
515.072,10830217216,4
515.132,10989436928,4
515.192,11107205120,4
515.249,11150934016,4
515.310,11308105728,4
515.370,11419959296,4
515.430,11506040832,4
515.491,11537727488,4
515.551,11617615872,4
515.607,11660460032,4
515.661,11676827648,4
515.716,11689017344,4
515.776,11698421760,4
515.836,11706007552,4
515.894,11714543616,4
515.949,11723489280,4
516.010,11734171648,4
516.064,11745411072,4
516.123,11756912640,4
516.183,11764105216,4
516.243,11773427712,4
516.299,11778342912,4
516.359,11783077888,4
516.414,11792957440,4
516.475,11800510464,4
516.535,11814666240,4
516.595,11823710208,4
516.656,11831558144,4
516.708,11836227584,4
516.768,11839668224,4
516.824,11841863680,4
516.883,11848663040,4
516.943,11851399168,4
516.999,11854135296,4
517.060,11902484480,4
517.116,8886403072,4
517.175,8944287744,3
517.237,8962342912,4
517.291,5880610816,4
517.351,5919801344,4
517.408,5948047360,3
517.470,5977407488,4
517.531,6082527232,4
517.591,6140248064,4
517.650,6191972352,4
517.710,6238289920,4
517.769,6271631360,4
517.829,6306709504,4
517.889,6339772416,4
517.950,6369689600,4
518.010,6398803968,4
518.069,6424854528,4
518.124,6448496640,4
518.185,6486261760,4
518.240,3626450944,4
518.292,3647619072,3
518.354,3672719360,4
518.414,3781869568,4
518.466,3832692736,4
518.526,3886252032,4
518.586,3930308608,4
518.647,3982934016,4
518.707,4025663488,4
518.767,4062953472,4
518.828,4096606208,4
518.883,4126244864,4
518.943,4157227008,4
519.000,4186423296,4
519.058,4214751232,4
519.118,4243324928,4
519.174,4271063040,4
519.234,4297261056,4
519.295,4324048896,4
519.355,4350492672,4
519.415,4375724032,4
519.474,4405084160,4
519.535,4429201408,4
519.591,4455120896,4
519.649,4532305920,4
519.710,1494663168,4
519.771,1520238592,3
519.826,1542111232,4
519.886,1646231552,4
519.946,1707376640,4
520.007,1758445568,4
520.058,1795932160,4
520.118,2182299648,4
520.176,2630320128,4
520.233,3231793152,4
520.293,4236623872,4
520.353,4751851520,4
520.413,5359304704,4
520.474,5801656320,4
520.534,6001868800,4
520.594,6103433216,4
520.649,6164578304,4
520.709,6335709184,4
520.766,6477611008,4
520.826,6563102720,4
520.886,6606258176,4
520.941,6699335680,4
521.001,6770917376,4
521.061,6801997824,4
521.122,6830882816,4
521.174,6848774144,4
521.234,6874300416,4
521.291,7245709312,4
521.351,7610335232,4
521.408,8067366912,4
521.468,8619868160,4
521.524,8872656896,4
521.583,8935768064,4
521.638,9022832640,4
521.695,6067453952,4
521.756,6217318400,3
521.809,6284804096,4
521.866,6389547008,4
521.924,6447693824,4
521.984,6544654336,4
522.045,6630014976,4
522.099,6665584640,4
522.160,6697238528,4
522.216,6723780608,4
522.276,6750928896,4
522.333,6775324672,4
522.393,6801440768,4
522.452,6830948352,4
522.512,6860914688,4
522.566,6883082240,4
522.626,6905692160,4
522.684,6925516800,4
522.746,7349911552,4
522.806,7614857216,4
522.864,8119189504,4
522.916,8609595392,4
522.976,8896299008,4
523.036,8918368256,4
523.091,8948465664,4
523.151,9009414144,4
523.208,9154674688,4
523.268,9201041408,4
523.324,9239527424,4
523.384,9282306048,4
523.445,9365913600,4
523.505,9407381504,4
523.565,9426239488,4
523.622,9449324544,4
523.681,9465184256,4
523.741,9484632064,4
523.799,9500229632,4
523.859,9515958272,4
523.916,9527541760,4
523.976,9537552384,4
524.033,9546924032,4
524.093,9559310336,4
524.149,9567895552,4
524.210,9577250816,4
524.270,9588064256,4
524.324,9596289024,4
524.384,9607020544,4
524.445,9618505728,4
524.505,9627287552,4
524.565,9635299328,4
524.626,9644998656,4
524.686,9656270848,4
524.746,9714089984,4
524.806,10186866688,4
524.858,10585866240,4
524.918,11149361152,4
524.974,11543379968,4
525.027,11598888960,4
525.088,11618320384,4
525.147,11642421248,4
525.208,11770003456,4
525.268,11849056256,4
525.328,11872321536,4
525.389,11891589120,4
525.441,11953897472,4
525.501,12010962944,4
525.561,12023562240,4
525.622,12037193728,4
525.682,12048924672,4
525.742,12062081024,4
525.803,12077350912,4
525.858,12084674560,4
525.918,12092162048,4
525.974,12101550080,4
526.025,12105940992,4
526.085,12139757568,4
526.141,9119121408,4
526.202,9124429824,3
526.264,9130917888,4
526.324,9216507904,4
526.384,9260826624,4
526.445,9293037568,4
526.499,9313124352,4
526.559,9333522432,4
526.616,9351446528,4
526.676,9369927680,4
526.736,9387573248,4
526.791,9400418304,4
526.851,9417359360,4
526.907,9433497600,4
526.968,9453535232,4
527.024,9470771200,4
527.084,9486319616,4
527.141,9504063488,4
527.201,9514631168,4
527.262,9526181888,4
527.322,9538486272,4
527.382,9550217216,4
527.442,9619030016,4
527.502,6585008128,4
527.558,6596608000,3
527.620,6608748544,4
527.674,6695288832,4
527.734,6743900160,4
527.795,6784106496,4
527.855,6818004992,4
527.915,6846103552,4
527.976,6873579520,4
528.032,6897598464,4
528.093,6921633792,4
528.149,6942556160,4
528.209,6964723712,4
528.268,6987415552,4
528.324,7006420992,4
528.384,7025426432,4
528.445,7045857280,4
528.499,7066402816,4
528.559,7084998656,4
528.616,7104184320,4
528.676,7123566592,4
528.735,7145897984,4
528.791,7163822080,4
528.851,7184252928,4
528.910,7206633472,4
528.969,7221067776,4
529.024,7235174400,4
529.084,7250952192,4
529.136,7264075776,4
529.195,7613464576,4
529.256,7995473920,4
529.316,8516337664,4
529.376,9059450880,4
529.437,9229352960,4
529.491,9247031296,4
529.551,9280126976,4
529.607,9357688832,4
529.668,9494888448,4
529.728,9527394304,4
529.788,9554509824,4
529.849,9608609792,4
529.899,9673097216,4
529.959,9706045440,4
530.016,9720217600,4
530.076,9737306112,4
530.136,9749135360,4
530.195,9760391168,4
530.256,10122936320,4
530.307,10430906368,4
530.368,10968612864,4
530.428,11493474304,4
530.482,11622252544,4
530.543,11636752384,4
530.603,11661279232,4
530.659,11748442112,4
530.720,11860049920,4
530.780,11879710720,4
530.840,11900862464,4
530.901,11961204736,4
530.957,12011765760,4
531.018,12027592704,4
531.078,12038012928,4
531.138,12043255808,4
531.199,12059394048,4
531.257,12065259520,4
531.318,12067995648,4
531.378,12073304064,4
531.432,12076580864,4
531.493,12080414720,4
531.553,12085919744,4
531.613,12090310656,4
531.674,12095029248,4
531.724,12096585728,4
531.784,12101582848,4
531.841,12105121792,4
531.901,12110249984,4
531.961,12114345984,4
532.022,12119670784,4
532.074,12120702976,4
532.134,12121374720,4
532.195,12126273536,4
532.255,12128256000,4
532.315,12130762752,4
532.366,12134744064,4
532.426,12138987520,4
532.486,12143935488,4
532.541,12148506624,4
532.601,12153290752,4
532.657,12155813888,4
532.718,12158566400,4
532.774,12168134656,4
532.834,12175720448,4
532.891,12178669568,4
532.951,12180930560,4
533.007,12182568960,4
533.068,12186763264,4
533.124,12190449664,4
533.184,12199624704,4
533.241,12203114496,4
533.301,12205080576,4
533.357,12206358528,4
533.418,12206850048,4
533.474,12207259648,4
533.534,12209848320,4
533.595,12258623488,4
533.649,9370304512,4
533.703,9415753728,3
533.759,9442787328,4
533.816,9522495488,4
533.876,9578823680,4
533.932,9613672448,4
533.993,6391529472,4
534.054,6412615680,3
534.116,6431866880,4
534.176,6532300800,4
534.236,6586220544,4
534.291,6625280000,4
534.351,6661537792,4
534.411,6694305792,4
534.466,6723387392,4
534.526,6755237888,4
534.585,6781894656,4
534.644,6807633920,4
534.699,6830882816,4
534.759,6856507392,4
534.820,6881640448,4
534.874,6906904576,4
534.934,6929694720,4
534.991,6948585472,4
535.051,6968426496,4
535.111,6992904192,4
535.171,7011549184,4
535.232,7034912768,4
535.292,7052197888,4
535.349,7072546816,4
535.409,7091240960,4
535.470,7107313664,4
535.530,7125794816,4
535.590,7141376000,4
535.649,7157088256,4
535.710,7173685248,4
535.770,7188938752,4
535.830,7204864000,4
535.890,7263371264,4
535.951,7297941504,4
536.011,7327006720,4
536.071,4008443904,4
536.125,4021141504,3
536.187,4037296128,4
536.247,4129554432,4
536.307,4178165760,4
536.364,4216733696,4
536.416,4603199488,4
536.476,5031772160,4
536.527,5528518656,4
536.588,6081380352,4
536.641,6168133632,4
536.701,6206029824,4
536.761,6249447424,4
536.822,6399590400,4
536.882,6483099648,4
536.932,6517899264,4
536.993,7030259712,4
537.053,7568211968,4
537.108,8089829376,4
537.166,8559722496,4
537.226,8644034560,4
537.282,8678375424,4
537.343,8711651328,4
537.403,8849129472,4
537.457,8995045376,4
537.518,6163021824,4
537.575,6188875776,3
537.637,6251200512,4
537.695,6395887616,4
537.749,6451068928,4
537.810,6494945280,4
537.862,6526894080,4
537.922,6562512896,4
537.983,6592774144,4
538.043,6622167040,4
538.103,6648086528,4
538.157,6669369344,4
538.218,6691782656,4
538.278,6721355776,4
538.332,6745112576,4
538.393,6761644032,4
538.446,6778880000,4
538.507,6801424384,4
538.566,6818955264,4
538.626,6840877056,4
538.682,6858915840,4
538.743,6878724096,4
538.799,6897631232,4
538.857,6919553024,4
538.918,6940180480,4
538.977,6966575104,4
539.032,6983647232,4
539.093,7002243072,4
539.153,7020249088,4
539.207,7035355136,4
539.268,7131840512,4
539.324,7631110144,4
539.384,5075173376,4
539.444,5639847936,3
539.502,6066733056,4
539.557,6201229312,4
539.618,6265733120,4
539.674,6321192960,4
539.734,6477299712,4
539.789,6577291264,4
539.841,6619152384,4
539.901,6662897664,4
539.961,6741803008,4
540.022,6824148992,4
540.082,6857654272,4
540.141,6884966400,4
540.199,6912360448,4
540.259,6946766848,4
540.316,6968737792,4
540.376,6986924032,4
540.432,7004127232,4
540.493,7022100480,4
540.549,7039664128,4
540.609,7058046976,4
540.666,7451279360,4
540.726,7868153856,4
540.782,8392622080,4
540.843,8950185984,4
540.903,9118416896,4
540.963,9140928512,4
541.023,9174777856,4
541.074,9251782656,4
541.132,9384280064,4
541.193,9417883648,4
541.253,9452634112,4
541.313,9497411584,4
541.366,9568731136,4
541.426,9606709248,4
541.486,9624092672,4
541.547,9640132608,4
541.607,9657237504,4
541.667,9671622656,4
541.724,9683386368,4
541.784,9696444416,4
541.841,9763667968,4
541.901,6654033920,4
541.957,6662225920,4
542.019,6672744448,3
542.080,6685671424,4
542.132,6766739456,4
542.193,6817071104,4
542.252,6853410816,4
542.310,6885212160,4
542.371,6912344064,4
542.424,7328235520,4
542.484,7753383936,4
542.545,8309407744,4
542.599,8812838912,4
542.659,5834391552,4
542.716,2799747072,4
542.777,2834284544,2
542.835,2931179520,4
542.886,3192455168,4
542.947,3298033664,4
542.999,3374399488,4
543.059,3471048704,4
543.116,3586015232,4
543.176,3660480512,4
543.232,3713073152,4
543.293,3761700864,4
543.353,3802103808,4
543.407,3838869504,4
543.468,3880189952,4
543.528,3917889536,4
543.588,3954393088,4
543.641,3985850368,4
543.701,4022108160,4
543.761,4056809472,4
543.816,4087316480,4
543.876,4119347200,4
543.936,4148903936,4
543.991,4189470720,4
544.051,4223778816,4
544.110,4251959296,4
544.168,4281778176,4
544.224,4306305024,4
544.284,4333453312,4
544.344,4366385152,4
544.402,4391632896,4
544.462,4415864832,4
544.522,4440653824,4
544.582,4464967680,4
544.643,4488134656,4
544.699,4782276608,4
544.756,2157838336,4
544.815,2738683904,3
544.876,3341205504,4
544.936,3517317120,4
544.991,3579297792,4
545.051,3643539456,4
545.111,3808165888,4
545.166,3908796416,4
545.226,3961864192,4
545.282,4009590784,4
545.343,4115054592,4
545.399,4178280448,4
545.459,4213178368,4
545.519,4260806656,4
545.577,4294885376,4
545.635,4564713472,4
545.691,5420548096,4
545.751,3456204800,4
545.812,4715429888,3
545.874,5371510784,4
545.935,5483249664,4
545.994,5579161600,4
546.049,5709742080,4
546.109,6028230656,4
546.170,6111150080,4
546.230,6179323904,4
546.282,6264143872,4
546.343,6436208640,4
546.399,6504251392,4
546.459,6539935744,4
546.516,6573916160,4
546.576,6604357632,4
546.632,6630703104,4
546.693,6655819776,4
546.753,6682624000,4
546.813,6707494912,4
546.873,6728466432,4
546.934,6760284160,4
546.994,3824746496,4
547.055,3842031616,3
547.117,3860430848,4
547.171,3953901568,4
547.231,4011606016,4
547.282,4051271680,4
547.337,4092772352,4
547.398,4132552704,4
547.458,4207198208,4
547.518,4717330432,4
547.579,5226594304,4
547.632,5760352256,4
547.693,6099091456,4
547.753,6131597312,4
547.813,6177767424,4
547.873,6269288448,4
547.931,6432636928,4
547.982,3458072576,4
548.043,3496525824,3
548.105,3556704256,4
548.164,3713859584,4
548.216,3783376896,4
548.276,3837657088,4
548.336,3882336256,4
548.396,3925164032,4
548.449,3961683968,4
548.509,4000972800,4
548.566,4033806336,4
548.626,4073259008,4
548.686,4109860864,4
548.746,4559994880,4
548.806,4995268608,4
548.866,5558730752,4
548.926,6040944640,4
548.982,6113787904,4
549.043,6152486912,4
549.099,6196592640,4
549.159,6348029952,4
549.219,6438322176,4
549.279,6476365824,4
549.339,6513557504,4
549.391,6590234624,4
549.451,6664257536,4
549.510,6693879808,4
549.569,6716719104,4
549.624,6736625664,4
549.684,6755581952,4
549.741,6772523008,4
549.801,6790381568,4
549.857,6805602304,4
549.916,6822051840,4
549.976,7045513216,4
550.036,7439482880,4
550.097,7922941952,4
550.149,8391426048,4
550.209,8729346048,4
550.270,8788754432,4
550.324,8814297088,4
